1.0,1.0
0.8820638820638821,1.0
0.8034398034398035,0.9995294117647059
0.7665847665847666,0.9995294117647059
0.7469287469287469,0.9995294117647059
0.7321867321867321,0.9995294117647059
0.7027027027027027,0.9981176470588236
0.6953316953316954,0.9981176470588236
0.6756756756756757,0.9981176470588236
0.6609336609336609,0.9976470588235294
0.6412776412776413,0.9976470588235294
0.628992628992629,0.9976470588235294
0.6142506142506142,0.9971764705882353
0.6068796068796068,0.9971764705882353
0.597051597051597,0.9962352941176471
0.5921375921375921,0.9952941176470588
0.5798525798525799,0.9952941176470588
0.5749385749385749,0.9938823529411764
0.5700245700245701,0.9934117647058823
0.5454545454545454,0.9924705882352941
0.538083538083538,0.992
0.5184275184275184,0.9910588235294118
0.5110565110565111,0.9901176470588235
0.5085995085995086,0.9887058823529412
0.5036855036855037,0.9887058823529412
0.4963144963144963,0.9887058823529412
0.48894348894348894,0.9882352941176471
0.48402948402948404,0.9882352941176471
0.4742014742014742,0.9858823529411764
0.47174447174447176,0.9854117647058823
0.47174447174447176,0.9854117647058823
0.4668304668304668,0.9849411764705882
0.45454545454545453,0.9830588235294118
0.45454545454545453,0.9821176470588235
0.44471744471744473,0.9821176470588235
0.43734643734643736,0.9811764705882353
0.43243243243243246,0.9792941176470589
0.4250614250614251,0.9788235294117648
0.4152334152334152,0.9783529411764705
0.4103194103194103,0.9778823529411764
0.40540540540540543,0.9769411764705882
0.39803439803439805,0.976
0.3906633906633907,0.9741176470588235
0.3857493857493858,0.9741176470588235
0.3783783783783784,0.9727058823529412
0.37346437346437344,0.9708235294117648
0.36609336609336607,0.9698823529411764
0.36609336609336607,0.9684705882352941
0.36117936117936117,0.9675294117647059
0.35135135135135137,0.9670588235294117
0.35135135135135137,0.9665882352941176
0.33415233415233414,0.9661176470588235
0.3316953316953317,0.9651764705882353
0.32678132678132676,0.9651764705882353
0.3144963144963145,0.9642352941176471
0.3095823095823096,0.963764705882353
0.3071253071253071,0.9628235294117647
0.3046683046683047,0.9614117647058823
0.29975429975429974,0.96
0.2972972972972973,0.9590588235294117
0.28746928746928746,0.9581176470588235
0.28255528255528256,0.9571764705882353
0.28255528255528256,0.9562352941176471
0.2800982800982801,0.9548235294117647
0.2702702702702703,0.9534117647058824
0.2678132678132678,0.9515294117647058
0.26535626535626533,0.9501176470588235
0.25552825552825553,0.9472941176470588
0.24815724815724816,0.9458823529411765
0.24324324324324326,0.9458823529411765
0.24078624078624078,0.9430588235294117
0.23587223587223588,0.9411764705882353
0.2285012285012285,0.9407058823529412
0.21867321867321868,0.939764705882353
0.2113022113022113,0.9364705882352942
0.20393120393120392,0.9341176470588235
0.18427518427518427,0.9298823529411765
0.18427518427518427,0.9261176470588235
0.17444717444717445,0.9218823529411765
0.16707616707616707,0.9185882352941176
0.16461916461916462,0.9138823529411765
0.15724815724815724,0.9087058823529411
0.14250614250614252,0.9016470588235294
0.12530712530712532,0.8945882352941177
0.11793611793611794,0.8861176470588236
0.10810810810810811,0.8776470588235294
0.09828009828009827,0.8663529411764705
0.08845208845208845,0.8536470588235294
0.07616707616707617,0.8442352941176471
0.0687960687960688,0.8343529411764706
0.0687960687960688,0.8183529411764706
0.06142506142506143,0.7976470588235294
0.05405405405405406,0.776
0.04914004914004914,0.7491764705882353
0.04176904176904177,0.7223529411764706
0.03931203931203931,0.6889411764705883
0.02702702702702703,0.6470588235294118
0.014742014742014743,0.5825882352941176
0.014742014742014743,0.4978823529411765
0.009828009828009828,0.3402352941176471
0.0,0.0
